	CONNECTION_ENODEBID	CONNECTION_MOBILECHANNEL	CONNECTION_BAND	LOCATION_ALTITUDE	LOCATION_HORIZONTALACCURACY	LOCATION_VERTICALACCURACY	LOCATION_AVAILABILITY	QOS_DOWNLOADTHROUGHPUTTIMETOFIRSTBYTE	QOS_DOWNLOADTHROUGHPUTTESTSIZE	QOS_LATENCYMIN	QOS_LATENCYAVERAGE	QOS_JITTERMIN	QOS_JITTERAVERAGE	QOS_PACKETLOSSDISCARDPERCENTAGE	QOS_PACKETLOSSLOSTPERCENTAGE	QOS_ICMPLATENCYMIN	QOS_LINKDOWNSTREAMBANDWIDTH	QOS_LINKUPSTREAMBANDWIDTH	QOS_SIGNALLEVEL	QOS_ASU	QOS_DELTATRANSMITTEDBYTES	QOS_DELTARECEIVEDBYTES	QOS_DELTATRANSCEIVEDBYTES	QOS_RSSNR	QOS_TA	LOCATION_HORIZONTALACCURACYASSESSMENT	QOS_UPLOADTHROUGHPUTDNSLOOKUP	QOS_UPLOADTHROUGHPUTTIMETOFIRSTACCESS	QOS_DOWNLOADTHROUGHPUTDNSLOOKUP	QOS_DOWNLOADTHROUGHPUTTIMETOFIRSTACCESS	QOS_SERVERRESPONSEDNSLOOKUP	QOS_ICMPLATENCYAVERAGE	QOS_ICMPPACKETLOSSLOSTPERCENTAGE	QOS_ICMPTESTCONFIGPACKETDELAY	QOS_ICMPTESTCONFIGPACKETSIZE	QOS_ICMPTESTCONFIGSENTPACKETS	QOS_ICMPTESTCONFIGTTL	QOS_ICMPTESTCONFIGBYTESSENT	QOS_ICMPTESTCONFIGARGUMENTS	QOS_ICMPTRACEROUTETESTCONFIGPACKETDELAY	QOS_ICMPTRACEROUTETESTCONFIGMAXHOPCOUNT	QOS_ICMPTRACEROUTETESTSENTPACKETS	QOS_VISIBLECELLTOWERS	QOS_CELLBANDWIDTHS	Operador	LAT	LON	Potencia	Calidad	hora	Hora_etiq	bytes_tras	bytres_rec	bytes_tot	tiempo_conec	vel_subida	vel_bajada	Clasif_Vel_baj	CONNECTION_CATEGORY	MES
370	12994.0	3100	2600 MHz (Band 7)	572.800048828125	3.9159998893737793	1.1933013200759888	AVAILABLE	195	2097152	35.000923	37.128383	0.002115	0.736709	0.0	0.0	7.6935	5077	15000	4	60	1227922	2375541	3603463	11	1	0.008073089115078973	20	107	20	161	32	11.603	0.0	200	32	10	14	60		200	30	3	1	15000, 20000	C	-34.17503356933594	-70.68534851074219	-80	-9	8	8_9	1227922	2375541	3603463	90	13775.619670159715	54696.99155363387	1	4G	2023-01-01
371	524584.0	3300	2600 MHz (Band 7)	579.5	30.15399932861328	1.1993513107299805	AVAILABLE	404	5242880	56.954961	62.596291	0.014115	3.310728	0.0	0.0	33.5245	6398	2555	2	28	1229612	5742109	6971721	0	10	8.725516461731987	68	280	91	263	104	40.302	0.0	200	32	10	9	60		200	30	3	2	20000	A	-34.18190002441406	-70.68809509277344	-112	-19	16	16_17	1229612	5742109	6971721	226	3355.3170070843253	4627.283353918391	0	4G	2023-04-01
372	12994.0	3100	2600 MHz (Band 7)	568.4000244140625	26.011999130249023	1.4102542400360107	AVAILABLE	430	2097152	38.441981	40.320685	0.001538	0.853898	0.0	0.0	11.1655	102400	51200	2	72	1172866	2259683	3432549	7	2	0.0	30	312	30	243	22	14.4545	0.0	200	32	10	111	60		200	30	3	2		C	-34.17091369628906	-70.68260192871094	-68	-8	16	16_17	1172866	2259683	3432549	18	12973.647006541572	15774.705844846005	1	4G	2022-07-01
373	16789.0	1425	1800+ MHz (Band 3)	565.300048828125	18.562000274658203	1.8916198015213013	AVAILABLE	165	5242880	33.668461	39.834719	0.008	3.559875	0.0	0.0	17.498	15392	24745	4	45	1274395	6116412	7390807	15	0	0.0	34	214	27	121	27	23.1845	0.0	200	32	10	243	60		200	30	3	1		B	-34.17091369628906	-70.68946838378906	-95	-10	12	12_13	1274395	6116412	7390807	1954	21529.07949379371	37255.16349456814	1	4G	2022-07-01
374	16789.0	66786	1700 MHz Extended AWS (Band 66)	563.9000244140625	32.18299865722656	1.194092035293579	AVAILABLE	194	5242880	32.803724	35.536343	0.008906	2.013149	0.0	0.0	6.5415	12361	44492	4	48	1295492	5613078	6908570	0	4	0.05707912976312437	21	82	26	145	28	7.798	0.0	200	32	10	7	60		200	30	3	5	20000	B	-34.17091369628906	-70.68534851074219	-92	-13	10	10_11	1295492	5613078	6908570	808	4271.342755621467	41899.511924034676	1	5G NSA	2023-03-01
375	16789.0	2300	1700 MHz AWS-1 (Band 4)	576.0	61.0	1.3333333730697632	UNKNOWN	239	2097152	32.866442	40.132338	0.003365	3.777085	0.0	0.0	13.5765	30000	15000	4	47	1197025	2285072	3482097	13	9	0.0	58	165	4	170	47	19.2355	0.0	200	32	10	21	60		200	30	3	1		B	-34.18190002441406	-70.69084167480469	-93	-7	7	7_8	1197025	2285072	3482097	6099	6048.086399724152	46400.04250193571	1	4G	2022-01-01
376	12994.0	3100	2600 MHz (Band 7)	565.5	29.965999603271484	3.1563539505004883	AVAILABLE	327	2097152	36.30151	42.594935	0.027813	3.734138	0.0	0.0	12.466	11687	15000	4	46	1230163	2288205	3518368	0	4	0.431786035783014	57	155	50	242	37	16.009	0.0	200	32	10	112	60		200	30	3	10	20000	C	-34.18052673339844	-70.71006774902344	-94	-14	8	8_9	1230163	2288205	3518368	13	5462.692225838587	12641.594849992221	1	4G	2022-06-01
377	12994.0	3100	2600 MHz (Band 7)	569.7000122070312	68.4000015258789	5.541868686676025	AVAILABLE	433	2097152	36.019384	48.472268	0.011577	6.046713	0.0	0.0	27.6265	30000	15000	4	61	1160886	2286371	3447257	21	2	0.0	118	296	62	262	36	32.8275	0.0	200	32	10	239	60		200	30	3	2	15000, 20000	C	-34.17503356933594	-70.69221496582031	-79	-7	15	15_16	1160886	2286371	3447257	35	16663.46644564862	34454.106451970816	1	4G	2023-01-01
378	16789.0	2300	1700 MHz AWS-1 (Band 4)	570.6000366210938	22.134000778198242	2.113142967224121	AVAILABLE	243	2097152	35.010837	45.665308	0.131302	6.35399	6.0	0.0	11.7805	102400	51200	3	48	1333305	3538934	4872239	11	2	0.0	60	293	42	134	97	24.006	0.0	200	32	10	14	60		200	30	3	3		B	-34.17778015136719	-70.69496154785156	-92	-13	19	19_20	1333305	3538934	4872239	1098	11710.454114814927	45223.23720477462	1	4G	2022-04-01
379	524584.0	3300	2600 MHz (Band 7)	564.0	46.43199920654297	7.235217571258545	UNKNOWN	218	2097152	34.447461	42.292485	0.035346	5.102725	0.0	0.0	10.9265	102400	51200	2	32	1191774	2625464	3817238	12	7	452.40890095229906	109	264	31	128	44	16.2465	0.0	200	32	10	15	60		200	30	3	1	20000	A	-34.17091369628906	-70.68672180175781	-107	-12	23	23_24	1191774	2625464	3817238	9	7156.0288670967975	33809.824726429426	1	4G	2022-05-01
380	12994.0	3100	2600 MHz (Band 7)	571.5	24.899999618530273	1.9281493425369263	AVAILABLE	261	2097152	36.570651	39.08909	0.0075	1.739803	0.0	0.0	9.6095	30000	15000	4	75	1231775	3144685	4376460	15	0	7147.794467187199	29	151	40	195	61	11.587	0.0	200	32	10	55	60		200	30	3	5	15000, 20000	C	-34.17640686035156	-70.68946838378906	-65	-8	8	8_9	1231775	3144685	4376460	17	11980.872336371414	44972.11463748883	1	4G	2022-05-01
381	16789.0	66786	1700 MHz Extended AWS (Band 66)	570.1000366210938	98.4000015258789	10.328896522521973	NOT_AVAILABLE	410	2097152	38.216015	51.356949	0.00112	6.667157	21.0	0.0	11.5655	22517	11763	4	56	1354501	3002208	4356709	0	0	0.0	35	311	97	365	68	15.52	0.0	200	32	10	8	60		200	30	3	2		B	-34.17640686035156	-70.69496154785156	-84	-13	18	18_19	1354501	3002208	4356709	121	3912.2151461574495	19863.403669088235	1	4G	2023-05-01
382	524584.0	3300	2600 MHz (Band 7)	565.300048828125	18.601999282836914	1.0	AVAILABLE	356	2097152	32.236231	42.416351	0.448961	9.227919	0.0	0.0	12.473	9310	9310	3	32	1627275	32390591	34017866	0	0	173.016	66	204	79	270	77	19.619	0.0	200	32	10	5	60		200	30	3	1		A	-34.17091369628906	-70.68809509277344	-108	-14	20	20_21	1627275	32390591	34017866	1972	3627.53720151432	23589.301316323978	1	4G	2023-04-01
383	524584.0	1000	1900 MHz (Band 2)	604.0	2200.0	20.820301055908203	AVAILABLE	302	2097152	32.73404	40.649974	0.054323	4.227902	0.0	0.0	12.515	30000	15000	3	40	1255821	4719206	5975027	0	21	54.42976459392736	82	240	46	193	45	22.9585	0.0	200	32	10	10	60		200	30	3	8	10000, 10000	A	-34.18601989746094	-70.68260192871094	-100	-16	7	7_8	1255821	4719206	5975027	65	12944.955915415383	8557.140055156724	0	4G	2022-09-01
384	524584.0	3300	2600 MHz (Band 7)	579.0	13.312999725341797	1.4876930713653564	AVAILABLE	265	2097152	37.958207	48.693519	0.027266	6.108428	0.0	0.0	15.8145	8693	15000	2	30	1335675	4871863	6207538	3	4	0.0	43	126	29	172	42	29.2615	0.0	200	32	10	6	60		200	30	3	1		A	-34.18052673339844	-70.68672180175781	-110	-13	19	19_20	1335675	4871863	6207538	483	11755.167209823945	10199.592280839386	1	4G	2022-07-01
385	524584.0	1000	1900 MHz (Band 2)	562.6000366210938	12.418000221252441	1.0	AVAILABLE	409	2097152	33.609269	50.513229	0.012847	8.455126	0.0	0.0	11.6705	30000	15000	3	35	1230081	2945439	4175520	5	15	0.0	33	130	176	313	23	21.025	0.0	200	32	10	6	60		200	30	3	1		A	-34.16679382324219	-70.68122863769531	-105	-11	13	13_14	1230081	2945439	4175520	33	2468.9818077234945	17107.26659041638	1	4G	2022-06-01
386	16789.0	2300	1700 MHz AWS-1 (Band 4)	547.0	5.333000183105469	5.0	AVAILABLE	368	2097152	35.311038	61.089624	0.008731	7.45322	32.0	0.0	9.5345	30000	15000	4	56	1287923	2579016	3866939	5	0	0.8341945629921012	28	230	93	298	48	17.862	0.0	200	32	10	57	60		200	30	3	1		B	-34.17228698730469	-70.68672180175781	-84	-10	21	21_22	1287923	2579016	3866939	38	23712.628321587847	16697.508910363063	1	4G	2022-09-01
387	524584.0	3300	2600 MHz (Band 7)	569.800048828125	10.982000350952148	1.0	AVAILABLE	339	2097152	33.272384	77.253526	0.829673	10.947234	0.0	0.0	18.963	4967	3344	2	26	1534808	3194774	4729582	0	10	0.0	59	796	128	292	41	26.4095	0.0	200	32	10	9	60		200	30	3	2		A	-34.17778015136719	-70.69633483886719	-114	-17	18	18_19	1534808	3194774	4729582	121	6301.471291543791	971.6470888362364	0	4G	2022-12-01
388	524584.0	1000	1900 MHz (Band 2)	566.0	4.0	2.8727645874023438	AVAILABLE	1054	2097152	37.831827	44.746479	0.002077	3.925676	0.0	0.0	13.6895	102400	51200	2	45	1171837	2314406	3486243	-2	16	0.0	63	221	29	322	29	24.4845	0.0	200	32	10	6	60		200	30	3	1		A	-34.17503356933594	-70.70457458496094	-94	-16	13	13_14	1171837	2314406	3486243	189	13444.832586987888	1133.9964588241974	0	4G	2022-09-01
389	16789.0	66961	1700 MHz Extended AWS (Band 66)	570.9000244140625	11.446999549865723	1.0	AVAILABLE	278	5242880	38.353077	41.596631	0.007923	1.11167	0.0	0.0	14.91	96525	0	4	62	1263856	5535107	6798963	17	2	0.0	134	343	39	234	37	19.1885	0.0	200	32	10	9	60		200	30	3	1	15000	B	-34.17366027832031	-70.68946838378906	-78	-12	17	17_18	1263856	5535107	6798963	628	20492.75630405063	25633.67370163913	1	4G	2022-08-01
390	524584.0	3300	2600 MHz (Band 7)	550.7174023948456	8.0	8.92310619354248	AVAILABLE	487	5242880	34.743077	39.38737	0.019384	1.605911	0.0	0.0	40.0115	10911	15000	4	47	1274379	5782297	7056676	3	13	6094.458485418295	29	329	31	296	32	44.2275	0.0	200	32	10	243	60		200	30	3	2	10000, 10000, 20000	A	-34.16816711425781	-70.68397521972656	-93	-14	19	19_20	1274379	5782297	7056676	92	13266.239263702264	10308.11905204583	1	4G	2022-07-01
391	16789.0	2300	1700 MHz AWS-1 (Band 4)	569.0	24.0	1.3333333730697632	UNKNOWN	244	2097152	34.357923	42.087105	0.007962	3.911075	0.0	0.0	12.5365	30000	15000	4	48	1140303	2226330	3366633	22	3	0.0	58	199	33	189	101	20.291	0.0	200	32	10	245	60		200	30	3	1		B	-34.17503356933594	-70.69358825683594	-92	-8	8	8_9	1140303	2226330	3366633	356	11644.404478569963	50462.66360715236	1	4G	2022-01-01
392	12994.0	3100	2600 MHz (Band 7)	561.9000244140625	13.288999557495117	1.0	AVAILABLE	323	5242880	37.540942	43.386076	0.001058	3.257876	0.0	0.0	9.582	30000	15000	3	36	3221291	14469171	17690462	0	11	7.597202732079398	31	165	31	200	40	14.055	0.0	200	32	10	113	60		200	30	3	1		C	-34.16816711425781	-70.68809509277344	-104	-9	23	23_24	3221291	14469171	17690462	4450	10856.072907898042	8873.766709141446	0	4G	2023-04-01
393	3715.0	2900	2600 MHz (Band 7)	567.6000366210938	14.927000045776367	1.0	AVAILABLE	309	2097152	35.047923	36.815703	0.004961	1.621559	0.0	0.0	10.184	30000	15000	4	44	1153664	2293304	3446968	8	7	50.91839289618199	29	430	39	238	137	11.408	0.0	200	32	10	12	60		200	30	3	1		D	-34.17640686035156	-70.69908142089844	-96	-10	15	15_16	1153664	2293304	3446968	1378	10581.21899993643	23032.4982957061	1	4G	2022-12-01
394	16789.0	66961	1700 MHz Extended AWS (Band 66)	569.0	42.5	3.0784995555877686	AVAILABLE	287	2097152	34.242769	42.308001	0.005827	5.632822	9.0	0.0	22.6115	28388	10567	4	46	1157354	2249407	3406761	17	1	5750.982045878826	33	243	51	196	70	30.9545	0.0	200	32	10	15	60		200	30	3	2	15000, 20000	B	-34.17503356933594	-70.69084167480469	-94	-11	18	18_19	1157354	2249407	3406761	2558	17616.60481600652	27268.031814320766	1	4G	2022-07-01
395	524584.0	3300	2600 MHz (Band 7)	563.4000244140625	27.25	2.2179784774780273	AVAILABLE	239	2097152	36.125	45.165254	0.008731	4.832836	0.0	0.0	12.0335	30000	15000	3	32	1260096	2285081	3545177	3	0	0.0	43	190	21	135	36	20.82	0.0	200	32	10	5	60		200	30	3	1	20000	A	-34.16954040527344	-70.68534851074219	-108	-16	19	19_20	1260096	2285081	3545177	156	4566.656404436978	1687.1804121241948	0	4G	2023-01-01
396	524584.0	1000	1900 MHz (Band 2)	558.6000366210938	66.7040023803711	1.3333333730697632	AVAILABLE	334	2097152	34.223727	39.180631	0.010469	2.655915	0.0	0.0	11.3955	102400	51200	1	41	1177003	2277489	3454492	-1	6	0.0	105	440	23	224	26	17.933	0.0	200	32	10	117	60		200	30	3	4		A	-34.16816711425781	-70.69908142089844	-99	-20	14	14_15	1177003	2277489	3454492	37	6433.787675087379	1977.7095437304254	0	4G	2022-01-01
397	12994.0	3100	2600 MHz (Band 7)	561.9000244140625	11.480999946594238	1.0	AVAILABLE	195	2097152	35.133151	71.570341	0.035417	5.959601	0.0	0.0	12.7455	30000	15000	3	41	1557430	7095824	8653254	16	5	0.11015558316594413	40	149	33	130	36	29.815	0.0	200	32	10	14	60		200	30	3	11	15000, 20000	C	-34.16816711425781	-70.69084167480469	-99	-8	5	5_6	1557430	7095824	8653254	355	8966.103264391215	67987.09210101402	1	4G	2022-12-01
398	3715.0	9610	700 MHz APT (Band 28)	566.4000244140625	20.0	1.996254563331604	AVAILABLE	527	2097152	39.806923	51.706228	0.049384	6.317296	0.0	0.0	10.569	115	115	2	24	1490797	2273824	3764621	2	16	0.00185006061885719	46	379	39	341	46	14.3545	0.0	200	32	10	12	60		200	30	3	6	10000, 20000	D	-34.18052673339844	-70.70594787597656	-116	-13	23	23_24	1490797	2273824	3764621	345	2957.5474873420185	11163.567254055688	1	4G	2022-11-01
399	524584.0	3300	2600 MHz (Band 7)	564.0	4.0	3.0	AVAILABLE	252	2097152	36.709535	42.154541	0.002474	2.10298	0.0	0.0	9.8515	102400	51200	4	57	1159110	2318423	3477533	8	6	0.0	37	160	36	145	34	14.4585	0.0	200	32	10	6	60		200	30	3	2		A	-34.17091369628906	-70.68122863769531	-87	-17	19	19_20	1159110	2318423	3477533	130	9605.53007577163	15939.234946389373	1	4G	2022-07-01
400	524584.0	3300	2600 MHz (Band 7)	569.6000366210938	36.900001525878906	5.501156806945801	AVAILABLE	405	2097152	37.127347	49.253893	0.058541	7.155804	0.0	0.0	15.265	102400	51200	2	28	1237694	2240387	3478081	15	6	88.24108785655531	479	643	33	297	81	32.0595	0.0	200	32	10	17	60		200	30	3	2		A	-34.17228698730469	-70.68122863769531	-112	-14	4	4_5	1237694	2240387	3478081	3012	3043.482499802705	27252.516620703365	1	4G	2022-06-01
401	524584.0	9360	700 MHz APT (Band 28)	567.300048828125	68.63800048828125	1.0	AVAILABLE	245	2097152	35.279384	63.234705	0.012808	4.815271	2.0	1.0	62.338	5462	9308	3	34	1386314	9458261	10844575	12	9	5115.736335506189	63	155	51	169	19	113.1295	0.0	200	32	10	6	60		200	30	3	2	20000	A	-34.17778015136719	-70.69908142089844	-106	-13	16	16_17	1386314	9458261	10844575	247	5887.582762682016	12370.47257212002	1	4G	2023-02-01
402	524584.0	3300	2600 MHz (Band 7)	568.2000122070312	52.400001525878906	3.6775691509246826	AVAILABLE	263	5242880	39.364961	50.739712	0.213692	9.529919	0.0	0.0	9.6905	30000	15000	4	63	1253901	5605070	6858971	5	0	5750.982045878826	93	2621	59	156	58	26.932	0.0	200	32	10	245	60		200	30	3	1	20000	A	-34.17366027832031	-70.69084167480469	-77	-15	18	18_19	1253901	5605070	6858971	26	8085.755567746701	12354.719907941557	1	4G	2022-05-01
403	16789.0	2300	1700 MHz AWS-1 (Band 4)	574.1000366210938	34.400001525878906	4.608276844024658	AVAILABLE	329	2097152	33.171807	40.992679	0.026808	5.214451	6.0	0.0	9.783	102400	51200	3	43	1176811	2270802	3447613	10	4	35.197725066924264	125	332	46	214	55	21.9205	0.0	200	32	10	246	60		200	30	3	1	20000	B	-34.17778015136719	-70.68809509277344	-97	-12	18	18_19	1176811	2270802	3447613	118	26633.711279836712	9651.05241021286	0	4G	2022-04-01
404	3715.0	2900	2600 MHz (Band 7)	567.800048828125	25.738000869750977	2.7196595668792725	AVAILABLE	212	2097152	37.242916	499.042926	0.048047	19.870604	2.0	1.0	9.779	8917	5602	2	29	3882591	2617671	6500262	-1	4	5115.736335506189	28	328	35	136	31	12.1145	0.0	200	32	10	7	60		200	30	3	10	20000	D	-34.17640686035156	-70.70045471191406	-111	-17	16	16_17	3882591	2617671	6500262	129	5523.170691799193	20790.00997320215	1	4G	2022-12-01
405	3715.0	9610	700 MHz APT (Band 28)	580.2000122070312	25.142000198364258	5.2828569412231445	AVAILABLE	331	2097152	39.127077	42.429583	0.001154	2.304947	0.0	0.0	10.472	26618	14325	2	33	1135330	2219490	3354820	1	10	0.0	36	138	25	247	4	12.0835	0.0	200	32	10	11	60		200	30	3	3	10000	D	-34.18327331542969	-70.69084167480469	-107	-15	10	10_11	1135330	2219490	3354820	1385	13489.955925229802	16075.105863898429	1	4G	2023-03-01
406	524584.0	9360	700 MHz APT (Band 28)	557.7000122070312	15.722999572753906	1.1929032802581787	AVAILABLE	401	2097152	34.922307	40.218532	0.004769	3.019525	0.0	0.0	7.8435	2521	302	4	39	1193528	3816048	5009576	1	12	3.6171955220028255e-05	78	442	24	125	30	13.4335	0.0	200	32	10	5	60		200	30	3	2	10000	A	-34.16816711425781	-70.69770812988281	-101	-14	9	9_10	1193528	3816048	5009576	492	4833.973207526923	2178.664507761821	0	4G	2022-10-01
407	16789.0	2300	1700 MHz AWS-1 (Band 4)	574.0	39.0	1.3333333730697632	UNKNOWN	224	2097152	32.498038	39.094286	0.008115	3.248252	0.0	0.0	36.104	30000	15000	3	41	1154887	2264756	3419643	16	4	0.28011068565139224	52	179	34	154	56	42.021	0.0	200	32	10	18	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-99	-9	16	16_17	1154887	2264756	3419643	9	10020.306442986299	33274.8933327585	1	4G	2022-03-01
408	3715.0	9610	700 MHz APT (Band 28)	570.9000244140625	42.5	1.3333333730697632	AVAILABLE	206	2097152	34.708461	36.60926	0.003692	1.495908	0.0	0.0	9.7705	30000	15000	3	44	1133685	2298364	3432049	9	9	0.0	38	156	27	146	37	10.625	0.0	200	32	10	12	60		200	30	3	1		D	-34.17503356933594	-70.68809509277344	-96	-14	10	10_11	1133685	2298364	3432049	145	12362.931610138721	48388.478016379275	1	4G	2022-01-01
409	12994.0	3100	2600 MHz (Band 7)	572.7000122070312	14.484000205993652	1.1354738473892212	AVAILABLE	284	2097152	38.368	48.241366	0.0035	5.196958	0.0	0.0	12.5855	4433	15000	2	28	1417464	2276923	3694387	3	7	0.43947963553024283	39	154	44	171	38	17.384	0.0	200	32	10	18	60		200	30	3	2	15000, 20000	C	-34.17503356933594	-70.68534851074219	-112	-13	13	13_14	1417464	2276923	3694387	166	2164.047062750479	6689.665467778134	0	4G	2023-01-01
410	524584.0	3300	2600 MHz (Band 7)	579.5	28.46500015258789	2.174504518508911	AVAILABLE	430	5242880	33.883346	42.534737	0.11673	5.14563	0.0	0.0	13.4725	6317	2382	2	27	1373055	8479960	9853015	0	10	0.09005847560610328	80	239	35	333	49	51.5725	0.0	200	32	10	15	60		200	30	3	2	20000	A	-34.18190002441406	-70.68809509277344	-113	-18	15	15_16	1373055	8479960	9853015	513	2721.3610360940165	4086.5750021352756	0	4G	2023-05-01
411	524584.0	3300	2600 MHz (Band 7)	567.800048828125	116.0999984741211	2.5866851806640625	AVAILABLE	331	2097152	36.396519	47.884757	0.182731	6.758541	0.0	0.0	18.598	17767	18941	3	37	1277100	2779499	4056599	0	4	4896.212901740611	71	546	50	193	85	32.1885	0.0	200	32	10	115	60		200	30	3	2	20000	A	-34.17091369628906	-70.68260192871094	-103	-15	13	13_14	1277100	2779499	4056599	19	2270.685242770801	19887.781941286787	1	4G	2022-06-01
412	16789.0	66786	1700 MHz Extended AWS (Band 66)	566.0	10.902999877929688	1.0178065299987793	AVAILABLE	1524	2097152	34.186901	42.206085	0.010625	5.234973	12.0	0.0	13.2965	30000	15000	2	31	1348775	3420753	4769528	6	3	0.0	167	459	47	1394	49	21.0215	0.0	200	32	10	58	60		200	30	3	7		B	-34.17091369628906	-70.68946838378906	-109	-13	20	20_21	1348775	3420753	4769528	8	14374.273627742088	26201.159239837027	1	4G	2022-12-01
413	524584.0	3300	2600 MHz (Band 7)	564.6000366210938	77.5999984741211	8.809941291809082	UNKNOWN	294	2097152	35.209615	49.407953	0.784423	8.94474	0.0	0.0	16.7315	102400	51200	2	33	1180812	2391723	3572535	9	7	4717.560986729383	54	244	50	185	28	22.4555	0.0	200	32	10	6	60		200	30	3	1	20000	A	-34.17091369628906	-70.68534851074219	-107	-16	15	15_16	1180812	2391723	3572535	15	2718.0115958368538	9211.261213003356	0	4G	2022-05-01
414	524584.0	3300	2600 MHz (Band 7)	577.300048828125	1.7599999904632568	1.4237643480300903	AVAILABLE	235	2097152	32.868692	40.403617	0.042192	3.634982	0.0	0.0	10.41	30000	15000	4	49	1137619	2282762	3420381	0	0	0.0	32	231	47	170	34	20.9655	0.0	200	32	10	15	60		200	30	3	1	20000	A	-34.18190002441406	-70.69084167480469	-91	-16	8	8_9	1137619	2282762	3420381	163	9527.905497578928	18343.24702612919	1	4G	2022-02-01
415	3715.0	2900	2600 MHz (Band 7)	576.5	60.0	3.7418863773345947	AVAILABLE	198	2097152	36.248769	38.956844	0.005769	2.321166	0.0	0.0	9.191	30000	15000	4	45	1338579	2665322	4003901	5	0	5750.982045878826	42	604	40	140	37	11.4715	0.0	200	32	10	10	60		200	30	3	1		D	-34.18052673339844	-70.69084167480469	-95	-15	18	18_19	1338579	2665322	4003901	112	6680.784146547884	16215.807818791902	1	4G	2022-05-01
416	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.4000244140625	77.5999984741211	6.7768778800964355	AVAILABLE	937	2097152	36.787712	46.556078	2.235313	9.069832	26.0	0.0	63.099	30000	15000	4	66	1168313	2408464	3576777	18	0	9.059302504505402	415	561	159	530	225	83.157	10.0	200	32	10	12	60		200	30	3	3		B	-34.17503356933594	-70.69221496582031	-74	-13	15	15_16	1168313	2408464	3576777	58	12944.64119068631	20693.67638981901	1	4G	2022-07-01
417	3715.0	2900	2600 MHz (Band 7)	570.9000244140625	24.951000213623047	1.0	AVAILABLE	184	2097152	37.739401	41.046729	0.034323	2.99351	0.0	0.0	9.999	30000	15000	4	51	1279483	2285879	3565362	1	2	0.0	29	130	27	104	49	12.2035	0.0	200	32	10	10	60		200	30	3	2	10000, 20000	D	-34.17778015136719	-70.69496154785156	-89	-11	10	10_11	1279483	2285879	3565362	112	34253.858521267124	32063.441373690253	1	4G	2023-05-01
418	524584.0	1000	1900 MHz (Band 2)	564.2000122070312	21.448999404907227	2.3934319019317627	UNKNOWN	244	2097152	33.922654	37.869561	0.11527	3.461891	0.0	0.0	9.6345	102400	51200	2	26	1203184	2464897	3668081	8	7	0.0	39	200	39	150	34	13.906	0.0	200	32	10	7	60		200	30	3	1	10000	A	-34.17091369628906	-70.68672180175781	-113	-16	19	19_20	1203184	2464897	3668081	16	2379.488486597379	10024.389859263512	1	4G	2022-06-01
419	12994.0	1125	1900 MHz (Band 2)	564.3216552734375	128.8990020751953	4.318337917327881	AVAILABLE	205	2097152	35.260208	37.752938	0.011875	2.196712	0.0	0.0	9.3165	30000	15000	3	39	1153843	2326356	3480199	7	3	0.3782653484700259	57	162	30	149	42	13.871	0.0	200	32	10	19	60		200	30	3	4	15000, 20000	C	-34.17640686035156	-70.69496154785156	-101	-12	8	8_9	1153843	2326356	3480199	455	12609.646876979976	19865.49106478192	1	4G	2022-06-01
420	524584.0	1000	1900 MHz (Band 2)	564.800048828125	14.013999938964844	1.0	AVAILABLE	181	2097152	33.533615	41.507294	0.022693	3.606611	0.0	0.0	7.0985	9310	9310	3	38	1305415	2303667	3609082	1	0	0.0	115	246	32	113	37	10.665	0.0	200	32	10	1	60		200	30	3	1		A	-34.17091369628906	-70.68809509277344	-102	-14	11	11_12	1305415	2303667	3609082	27	11059.797494469474	20193.021686956694	1	4G	2023-05-01
421	524584.0	3300	2600 MHz (Band 7)	565.5	2200.0	1.3333333730697632	NOT_AVAILABLE	643	2097152	35.899274	52.989118	0.206328	10.702837	0.0	0.0	14.8395	30000	15000	4	53	1293185	2399185	3692370	3	3	5750.982045878826	60	225	73	259	162	37.58	0.0	200	32	10	11	60		200	30	3	2		A	-34.18601989746094	-70.68260192871094	-87	-18	18	18_19	1293185	2399185	3692370	217	11685.580231240776	5365.874509029993	0	4G	2022-02-01
422	12994.0	3100	2600 MHz (Band 7)	579.0	149.60000610351562	59.90760040283203	NOT_AVAILABLE	459	2097152	37.862153	97.166237	1.467692	15.044762	0.0	0.0	11.6895	11536	15000	3	41	1499730	2582764	4082494	0	0	0.0	96	906	82	269	75	30.5595	0.0	200	32	10	113	60		200	30	3	1	15000, 20000	C	-34.18052673339844	-70.68672180175781	-99	-14	12	12_13	1499730	2582764	4082494	25	3275.019538431496	3035.2890818105143	0	4G	2023-05-01
423	524584.0	1000	1900 MHz (Band 2)	563.2000122070312	14.418000221252441	1.54043710231781	AVAILABLE	229	5242880	33.462981	39.283121	0.000116	3.620848	0.0	0.0	20.124	6624	1279	2	26	1294935	5542081	6837016	7	15	0.0	79	319	27	171	44	22.341	0.0	200	32	10	16	60		200	30	3	1		A	-34.16679382324219	-70.68122863769531	-114	-8	2	2_3	1294935	5542081	6837016	23650	8408.280027022758	21020.68426652159	1	4G	2022-08-01
